Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Bi Te 
     -0.16141    291.23488      0.00000      0.00000
     -0.15141    217.51676      0.00000      0.00000
     -0.14141    197.79242      0.00000      0.00000
     -0.13141    248.23903      0.00000      0.00000
     -0.12141    284.11620      0.00000      0.00000
     -0.11141    232.40532      0.00000      0.00000
     -0.10141    154.84811      0.00000      0.00000
     -0.09141     95.06875      0.00000      0.00000
     -0.08141    105.51322      0.00000      0.00000
     -0.07141    185.09834      0.00000      0.00000
     -0.06141    251.66955      0.00000      0.00000
     -0.05141    246.57837      0.00000      0.00000
     -0.04141    207.37786      0.00000      0.00000
     -0.03141    148.17582      0.00000      0.00000
     -0.02141    152.29590      0.00000      0.00000
     -0.01141    230.97952      0.00000      0.00000
     -0.00141    213.42440      0.00000      0.00000
      0.00859    139.14787      0.00000      0.00000
      0.01859    146.73668      0.00000      0.00000
      0.02859    162.54317      0.00000      0.00000
      0.03859    162.65456      0.00000      0.00000
      0.04859    150.57628      0.00000      0.00000
      0.05859    102.65477      0.00000      0.00000
      0.06859     95.45133      0.00000      0.00000
      0.07859    181.13717      0.00000      0.00000
      0.08859    302.29792      0.00000      0.00000
      0.09859    278.19531      0.00000      0.00000
      0.10859    151.06713      0.00000      0.00000
      0.11859    117.77198      0.00000      0.00000
      0.12859    192.17137      0.00000      0.00000
      0.13859    230.39110      0.00000      0.00000
      0.14859    150.25540      0.00000      0.00000
      0.15859     73.41157      0.00000      0.00000
      0.16859     68.45207      0.00000      0.00000
      0.17859    115.50308      0.00000      0.00000
      0.18859    139.61573      0.00000      0.00000
      0.19859     92.86962      0.00000      0.00000
      0.20859     55.49870      0.00000      0.00000
      0.21859     56.60670      0.00000      0.00000
      0.22859     98.46793      0.00000      0.00000
      0.23859    137.94777      0.00000      0.00000
      0.24859    106.73531      0.00000      0.00000
      0.25859     84.37349      0.00000      0.00000
      0.26859    123.22171      0.00000      0.00000
      0.27859    129.92450      0.00000      0.00000
      0.28859     77.97776      0.00000      0.00000
      0.29859     48.97547      0.00000      0.00000
      0.30859     55.45767      0.00000      0.00000
      0.31859     93.38150      0.00000      0.00000
      0.32859    136.43103      0.00000      0.00000
      0.33859    110.34553      0.00000      0.00000
      0.34859     57.51338      0.00000      0.00000
      0.35859     37.73503      0.00000      0.00000
      0.36859     33.90943      0.00000      0.00000
      0.37859     33.00638      0.00000      0.00000
      0.38859     32.48138      0.00000      0.00000
      0.39859     32.51310      0.00000      0.00000
      0.40859     43.66018      0.00000      0.00000
      0.41859     82.33883      0.00000      0.00000
      0.42859    127.67122      0.00000      0.00000
      0.43859    103.52637      0.00000      0.00000
      0.44859     53.03528      0.00000      0.00000
      0.45859     56.56359      0.00000      0.00000
      0.46859    106.44747      0.00000      0.00000
      0.47859    117.45341      0.00000      0.00000
      0.48859     68.17608      0.00000      0.00000
      0.49859     37.07327      0.00000      0.00000
      0.50859     30.09911      0.00000      0.00000
      0.51859     29.67265      0.00000      0.00000
      0.52859     31.28104      0.00000      0.00000
      0.53859     34.60518      0.00000      0.00000
      0.54859     37.48756      0.00000      0.00000
      0.55859     35.98777      0.00000      0.00000
      0.56859     33.00237      0.00000      0.00000
      0.57859     33.98150      0.00000      0.00000
      0.58859     37.51507      0.00000      0.00000
      0.59859     55.44320      0.00000      0.00000
      0.60859    105.36586      0.00000      0.00000
      0.61859    125.91737      0.00000      0.00000
      0.62859     86.44140      0.00000      0.00000
      0.63859     94.72522      0.00000      0.00000
      0.64859    168.53726      0.00000      0.00000
      0.65859    218.00915      0.00000      0.00000
      0.66859    209.66773      0.00000      0.00000
      0.67859    144.00272      0.00000      0.00000
      0.68859     72.61174      0.00000      0.00000
      0.69859     78.07823      0.00000      0.00000
      0.70859    147.64991      0.00000      0.00000
      0.71859    182.96817      0.00000      0.00000
      0.72859    151.45002      0.00000      0.00000
      0.73859    131.78300      0.00000      0.00000
      0.74859    120.80088      0.00000      0.00000
      0.75859     94.40013      0.00000      0.00000
      0.76859    122.63351      0.00000      0.00000
      0.77859    156.91229      0.00000      0.00000
      0.78859    148.70263      0.00000      0.00000
      0.79859    110.74263      0.00000      0.00000
      0.80859    111.77645      0.00000      0.00000
      0.81859    111.10082      0.00000      0.00000
      0.82859     60.03454      0.00000      0.00000
      0.83859     28.07579      0.00000      0.00000
      0.84859     24.49512      0.00000      0.00000
      0.85859     45.89605      0.00000      0.00000
      0.86859     97.95455      0.00000      0.00000
      0.87859    108.87525      0.00000      0.00000
      0.88859     59.61194      0.00000      0.00000
      0.89859     39.88717      0.00000      0.00000
      0.90859     79.19147      0.00000      0.00000
      0.91859    119.87433      0.00000      0.00000
      0.92859     86.20918      0.00000      0.00000
      0.93859     39.98834      0.00000      0.00000
      0.94859     25.39951      0.00000      0.00000
      0.95859     21.74263      0.00000      0.00000
      0.96859     19.68151      0.00000      0.00000
      0.97859     18.65062      0.00000      0.00000
      0.98859     17.70242      0.00000      0.00000
      0.99859     18.62835      0.00000      0.00000
      1.00859     21.37688      0.00000      0.00000
      1.01859     22.30055      0.00000      0.00000
      1.02859     22.32967      0.00000      0.00000
      1.03859     23.17697      0.00000      0.00000
      1.04859     23.29546      0.00000      0.00000
      1.05859     23.56373      0.00000      0.00000
      1.06859     25.32466      0.00000      0.00000
      1.07859     40.44971      0.00000      0.00000
      1.08859     89.78153      0.00000      0.00000
      1.09859    117.36002      0.00000      0.00000
      1.10859     72.70886      0.00000      0.00000
      1.11859     32.77564      0.00000      0.00000
      1.12859     22.56264      0.00000      0.00000
      1.13859     21.77992      0.00000      0.00000
      1.14859     22.72941      0.00000      0.00000
      1.15859     22.01520      0.00000      0.00000
      1.16859     19.10083      0.00000      0.00000
      1.17859     17.82522      0.00000      0.00000
      1.18859     18.66127      0.00000      0.00000
      1.19859     20.68129      0.00000      0.00000
      1.20859     23.41997      0.00000      0.00000
      1.21859     39.84234      0.00000      0.00000
      1.22859     89.53172      0.00000      0.00000
      1.23859    111.03143      0.00000      0.00000
      1.24859     65.05570      0.00000      0.00000
      1.25859     31.26451      0.00000      0.00000
      1.26859     25.28638      0.00000      0.00000
      1.27859     24.95249      0.00000      0.00000
      1.28859     25.26044      0.00000      0.00000
      1.29859     26.43920      0.00000      0.00000
      1.30859     28.52943      0.00000      0.00000
      1.31859     31.15784      0.00000      0.00000
      1.32859     31.84256      0.00000      0.00000
      1.33859     30.57128      0.00000      0.00000
      1.34859     30.98014      0.00000      0.00000
      1.35859     34.40880      0.00000      0.00000
      1.36859     42.70640      0.00000      0.00000
      1.37859     77.20414      0.00000      0.00000
      1.38859    143.68128      0.00000      0.00000
      1.39859    180.49093      0.00000      0.00000
      1.40859    169.34903      0.00000      0.00000
      1.41859    151.71953      0.00000      0.00000
      1.42859    129.29893      0.00000      0.00000
      1.43859     74.16121      0.00000      0.00000
      1.44859     51.44481      0.00000      0.00000
      1.45859     89.38184      0.00000      0.00000
      1.46859    132.20120      0.00000      0.00000
      1.47859    101.11521      0.00000      0.00000
      1.48859     56.76545      0.00000      0.00000
      1.49859     72.37019      0.00000      0.00000
      1.50859    127.81677      0.00000      0.00000
      1.51859    149.53768      0.00000      0.00000
      1.52859    145.66682      0.00000      0.00000
      1.53859    120.98556      0.00000      0.00000
      1.54859    123.09074      0.00000      0.00000
      1.55859    148.00983      0.00000      0.00000
      1.56859    162.27288      0.00000      0.00000
      1.57859    202.34447      0.00000      0.00000
      1.58859    240.18691      0.00000      0.00000
      1.59859    191.64238      0.00000      0.00000
      1.60859    130.11378      0.00000      0.00000
      1.61859    169.96424      0.00000      0.00000
      1.62859    238.99469      0.00000      0.00000
      1.63859    227.28471      0.00000      0.00000
      1.64859    126.34074      0.00000      0.00000
      1.65859     94.80706      0.00000      0.00000
      1.66859    133.32982      0.00000      0.00000
      1.67859    139.77613      0.00000      0.00000
      1.68859    144.78213      0.00000      0.00000
      1.69859    157.01232      0.00000      0.00000
      1.70859    199.41889      0.00000      0.00000
      1.71859    220.65618      0.00000      0.00000
      1.72859    165.87094      0.00000      0.00000
      1.73859    136.25686      0.00000      0.00000
      1.74859     94.19105      0.00000      0.00000
      1.75859     46.31728      0.00000      0.00000
      1.76859     33.02840      0.00000      0.00000
      1.77859     33.57340      0.00000      0.00000
      1.78859     35.25815      0.00000      0.00000
      1.79859     37.04541      0.00000      0.00000
      1.80859     52.78240      0.00000      0.00000
      1.81859    102.63486      0.00000      0.00000
      1.82859    131.67184      0.00000      0.00000
      1.83859     91.82347      0.00000      0.00000
      1.84859     74.17157      0.00000      0.00000
      1.85859    119.08339      0.00000      0.00000
      1.86859    138.02241      0.00000      0.00000
      1.87859     91.82287      0.00000      0.00000
      1.88859     76.33492      0.00000      0.00000
      1.89859    119.36211      0.00000      0.00000
      1.90859    135.50378      0.00000      0.00000
      1.91859     96.87061      0.00000      0.00000
      1.92859    104.09149      0.00000      0.00000
      1.93859    144.46982      0.00000      0.00000
      1.94859    141.74647      0.00000      0.00000
      1.95859    150.99042      0.00000      0.00000
      1.96859    144.61438      0.00000      0.00000
      1.97859     99.40860      0.00000      0.00000
      1.98859     97.32312      0.00000      0.00000
      1.99859    142.53467      0.00000      0.00000
      2.00859    142.71535      0.00000      0.00000
      2.01859     90.12576      0.00000      0.00000
      2.02859     97.38226      0.00000      0.00000
      2.03859    191.55376      0.00000      0.00000
      2.04859    230.44482      0.00000      0.00000
      2.05859    161.08846      0.00000      0.00000
      2.06859    170.05309      0.00000      0.00000
      2.07859    239.84269      0.00000      0.00000
      2.08859    206.87682      0.00000      0.00000
      2.09859    174.09194      0.00000      0.00000
      2.10859    211.41140      0.00000      0.00000
      2.11859    194.41654      0.00000      0.00000
      2.12859    129.85869      0.00000      0.00000
      2.13859    132.73067      0.00000      0.00000
      2.14859    183.70072      0.00000      0.00000
      2.15859    220.37717      0.00000      0.00000
      2.16859    222.62153      0.00000      0.00000
      2.17859    156.85537      0.00000      0.00000
      2.18859     84.49339      0.00000      0.00000
      2.19859     58.00447      0.00000      0.00000
      2.20859     51.31447      0.00000      0.00000
      2.21859     50.21558      0.00000      0.00000
      2.22859     55.82838      0.00000      0.00000
      2.23859     61.96663      0.00000      0.00000
      2.24859     67.75733      0.00000      0.00000
      2.25859     86.05034      0.00000      0.00000
      2.26859    134.78420      0.00000      0.00000
      2.27859    161.19245      0.00000      0.00000
      2.28859    153.01693      0.00000      0.00000
      2.29859    211.29972      0.00000      0.00000
      2.30859    234.12104      0.00000      0.00000
      2.31859    146.72578      0.00000      0.00000
      2.32859     81.48731      0.00000      0.00000
      2.33859     63.06847      0.00000      0.00000
      2.34859     62.18988      0.00000      0.00000
      2.35859     93.87159      0.00000      0.00000
      2.36859    145.60450      0.00000      0.00000
      2.37859    137.30075      0.00000      0.00000
      2.38859    103.88338      0.00000      0.00000
      2.39859    128.86538      0.00000      0.00000
      2.40859    152.94778      0.00000      0.00000
      2.41859    111.07044      0.00000      0.00000
      2.42859     71.23717      0.00000      0.00000
      2.43859     62.12187      0.00000      0.00000
      2.44859     66.43105      0.00000      0.00000
      2.45859     90.22932      0.00000      0.00000
      2.46859    141.52575      0.00000      0.00000
      2.47859    153.61701      0.00000      0.00000
      2.48859    127.70969      0.00000      0.00000
      2.49859    146.77095      0.00000      0.00000
      2.50859    137.19371      0.00000      0.00000
      2.51859     89.16462      0.00000      0.00000
      2.52859     69.13767      0.00000      0.00000
      2.53859     71.43392      0.00000      0.00000
      2.54859     99.77565      0.00000      0.00000
      2.55859    150.07061      0.00000      0.00000
      2.56859    141.35614      0.00000      0.00000
      2.57859     88.83531      0.00000      0.00000
      2.58859     84.00701      0.00000      0.00000
      2.59859    135.15972      0.00000      0.00000
      2.60859    153.98124      0.00000      0.00000
      2.61859    104.78763      0.00000      0.00000
      2.62859     78.72619      0.00000      0.00000
      2.63859    117.81604      0.00000      0.00000
      2.64859    202.88108      0.00000      0.00000
      2.65859    241.58002      0.00000      0.00000
      2.66859    217.68415      0.00000      0.00000
      2.67859    173.60618      0.00000      0.00000
      2.68859    116.36223      0.00000      0.00000
      2.69859    120.94457      0.00000      0.00000
      2.70859    203.19914      0.00000      0.00000
      2.71859    228.02298      0.00000      0.00000
      2.72859    164.95041      0.00000      0.00000
      2.73859    178.97058      0.00000      0.00000
      2.74859    242.75487      0.00000      0.00000
      2.75859    217.68172      0.00000      0.00000
      2.76859    189.30207      0.00000      0.00000
