Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Bi Te 
     -2.27987     96.49669      0.00000      0.00000
     -2.26987    100.76980      0.00000      0.00000
     -2.25987     94.81422      0.00000      0.00000
     -2.24987     86.42756      0.00000      0.00000
     -2.23987     77.31629      0.00000      0.00000
     -2.22987     62.86543      0.00000      0.00000
     -2.21987     52.98562      0.00000      0.00000
     -2.20987     50.31348      0.00000      0.00000
     -2.19987     50.14178      0.00000      0.00000
     -2.18987     50.69925      0.00000      0.00000
     -2.17987     55.15231      0.00000      0.00000
     -2.16987     69.05111      0.00000      0.00000
     -2.15987     87.54369      0.00000      0.00000
     -2.14987    101.21430      0.00000      0.00000
     -2.13987     99.35178      0.00000      0.00000
     -2.12987     85.55767      0.00000      0.00000
     -2.11987     74.09103      0.00000      0.00000
     -2.10987     68.91083      0.00000      0.00000
     -2.09987     68.03513      0.00000      0.00000
     -2.08987     70.69734      0.00000      0.00000
     -2.07987     76.43317      0.00000      0.00000
     -2.06987     71.72285      0.00000      0.00000
     -2.05987     60.74315      0.00000      0.00000
     -2.04987     57.75295      0.00000      0.00000
     -2.03987     59.62910      0.00000      0.00000
     -2.02987     62.36965      0.00000      0.00000
     -2.01987     73.43605      0.00000      0.00000
     -2.00987     87.88305      0.00000      0.00000
     -1.99987     79.67471      0.00000      0.00000
     -1.98987     64.33984      0.00000      0.00000
     -1.97987     64.28041      0.00000      0.00000
     -1.96987     79.47184      0.00000      0.00000
     -1.95987    104.94610      0.00000      0.00000
     -1.94987    106.44774      0.00000      0.00000
     -1.93987     83.31142      0.00000      0.00000
     -1.92987     76.75677      0.00000      0.00000
     -1.91987     93.25060      0.00000      0.00000
     -1.90987     97.13024      0.00000      0.00000
     -1.89987     86.87321      0.00000      0.00000
     -1.88987     92.27205      0.00000      0.00000
     -1.87987    100.66505      0.00000      0.00000
     -1.86987     95.88640      0.00000      0.00000
     -1.85987     89.59868      0.00000      0.00000
     -1.84987     85.80410      0.00000      0.00000
     -1.83987     92.40666      0.00000      0.00000
     -1.82987    102.58381      0.00000      0.00000
     -1.81987    115.29304      0.00000      0.00000
     -1.80987    125.25302      0.00000      0.00000
     -1.79987    107.86165      0.00000      0.00000
     -1.78987     80.86204      0.00000      0.00000
     -1.77987     77.84902      0.00000      0.00000
     -1.76987     80.55265      0.00000      0.00000
     -1.75987     78.53274      0.00000      0.00000
     -1.74987     81.17683      0.00000      0.00000
     -1.73987     75.06716      0.00000      0.00000
     -1.72987     74.54025      0.00000      0.00000
     -1.71987     95.01515      0.00000      0.00000
     -1.70987    113.68624      0.00000      0.00000
     -1.69987    108.84835      0.00000      0.00000
     -1.68987     95.92008      0.00000      0.00000
     -1.67987     82.94321      0.00000      0.00000
     -1.66987     71.74296      0.00000      0.00000
     -1.65987     71.53063      0.00000      0.00000
     -1.64987     82.69567      0.00000      0.00000
     -1.63987    100.07360      0.00000      0.00000
     -1.62987    107.44123      0.00000      0.00000
     -1.61987     96.91154      0.00000      0.00000
     -1.60987     79.13099      0.00000      0.00000
     -1.59987     66.86495      0.00000      0.00000
     -1.58987     67.10647      0.00000      0.00000
     -1.57987     82.49708      0.00000      0.00000
     -1.56987    100.11230      0.00000      0.00000
     -1.55987    106.71366      0.00000      0.00000
     -1.54987    103.24944      0.00000      0.00000
     -1.53987     93.29630      0.00000      0.00000
