Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Bi Te 
      1.39000     23.34638     12.18111     11.16527
      1.40000     23.65258     12.42491     11.22767
      1.41000     22.58480     11.82217     10.76262
      1.42000     20.92131     10.71061     10.21070
      1.43000     21.06560     10.63963     10.42597
      1.44000     22.88386     11.53486     11.34901
      1.45000     25.04745     12.58870     12.45901
      1.46000     25.56645     12.84642     12.72225
      1.47000     23.82088     12.01701     11.81065
      1.48000     22.98687     11.70566     11.28896
      1.49000     24.62701     12.63860     11.99303
      1.50000     26.68872     13.56049     13.13538
      1.51000     28.51387     14.26648     14.25860
      1.52000     31.59755     15.67460     15.92986
      1.53000     35.49152     17.43877     18.05433
      1.54000     35.96101     17.64722     18.31392
      1.55000     34.69026     17.12036     17.56991
      1.56000     35.28166     17.34859     17.93308
      1.57000     35.31171     17.20495     18.10676
      1.58000     30.53673     14.84396     15.69276
      1.59000     25.27115     12.27376     12.99739
      1.60000     24.30723     11.80173     12.50550
      1.61000     24.44743     11.93120     12.51623
      1.62000     23.63871     11.56248     12.07624
      1.63000     23.46004     11.59622     11.86382
      1.64000     22.50461     11.22263     11.28199
      1.65000     20.14920      9.99451     10.15469
      1.66000     19.59406      9.63791      9.95616
      1.67000     20.66776     10.14527     10.52249
      1.68000     20.98464     10.45524     10.52939
      1.69000     20.75621     10.45178     10.30443
      1.70000     20.93174     10.59781     10.33393
      1.71000     21.44785     11.02245     10.42541
      1.72000     21.25972     11.11366     10.14622
      1.73000     20.41549     10.72034      9.69702
      1.74000     20.01000     10.45507      9.56306
      1.75000     22.96541     11.96888     11.00965
      1.76000     25.90572     13.41882     12.49479
      1.77000     27.82083     14.41971     13.40289
      1.78000     28.30925     14.76576     13.54364
      1.79000     23.99049     12.40541     11.58508
      1.80000     21.24122     10.64650     10.59472
      1.81000     23.50116     11.52167     11.97949
      1.82000     23.15009     11.40458     11.74557
      1.83000     20.52292     10.40491     10.11955
      1.84000     20.24827     10.50305      9.75969
      1.85000     21.15845     11.08069     10.13160
      1.86000     22.20246     11.70280     10.58795
      1.87000     21.06776     11.08115     10.06122
      1.88000     19.22904      9.93223      9.33825
      1.89000     19.69927     10.02619      9.70214
      1.90000     19.41104      9.92073      9.50866
      1.91000     19.55779     10.10194      9.46091
      1.92000     20.48931     10.51848      9.97175
      1.93000     20.07262     10.05948     10.01684
      1.94000     19.98134     10.09620      9.89764
      1.95000     21.30423     11.07425     10.24559
      1.96000     22.74698     11.86936     10.88477
      1.97000     24.41520     12.58660     11.82982
      1.98000     25.46500     12.94110     12.52398
      1.99000     25.23364     12.74899     12.48489
      2.00000     28.02163     13.97565     14.04866
      2.01000     33.44600     16.20070     17.25657
      2.02000     33.37281     15.95659     17.43369
      2.03000     25.84235     12.64390     13.20839
      2.04000     20.54898     10.50126     10.04981
      2.05000     20.27217     10.73606      9.53628
      2.06000     20.89931     11.24094      9.65838
      2.07000     21.49776     11.59113      9.90680
      2.08000     21.57641     11.50783     10.07300
      2.09000     21.04488     10.98307     10.10491
      2.10000     21.90946     11.11537     10.96142
      2.11000     25.40925     12.67608     13.00859
      2.12000     28.55756     14.30980     14.48412
      2.13000     27.57512     13.96735     13.78118
      2.14000     25.03717     12.85144     12.37002
      2.15000     26.64244     13.82865     13.07232
      2.16000     30.34325     15.82693     14.77756
      2.17000     30.95906     16.08230     15.07683
      2.18000     30.54907     15.81505     14.90674
      2.19000     28.80502     14.84385     14.26789
      2.20000     26.74340     13.66128     13.56028
      2.21000     26.98712     14.00391     13.32119
      2.22000     26.87426     14.24490     12.75823
      2.23000     27.27797     14.56379     12.79356
      2.24000     30.22852     16.03162     14.34438
      2.25000     31.50053     16.82307     14.83780
      2.26000     30.42215     16.51529     13.97601
      2.27000     30.47804     16.36733     14.13034
      2.28000     31.79300     16.83620     15.01288
      2.29000     34.09217     17.97499     16.25951
      2.30000     37.04308     19.39166     17.79434
      2.31000     38.58265     20.05246     18.58921
      2.32000     36.87494     19.22520     17.67378
      2.33000     33.02101     17.16898     15.91261
      2.34000     29.34846     15.00124     14.51191
      2.35000     27.84299     14.13923     13.98224
      2.36000     27.38419     14.23191     13.39491
      2.37000     27.31873     14.56646     12.87616
      2.38000     26.86203     14.39098     12.52923
      2.39000     25.61555     13.75554     11.88221
      2.40000     23.61319     12.53712     11.11701
      2.41000     23.16160     11.72589     11.68475
      2.42000     25.54788     12.00049     14.33993
      2.43000     27.03776     12.14802     16.15287
      2.44000     26.44791     12.08548     15.48503
      2.45000     26.89307     12.62689     15.01283
      2.46000     26.73590     12.79250     14.38784
      2.47000     25.09159     12.32760     12.97071
      2.48000     25.84063     12.99412     12.96756
      2.49000     28.39119     14.69078     13.78692
      2.50000     29.25294     15.23374     14.05118
      2.51000     27.95800     14.17332     13.81467
      2.52000     26.17385     12.89694     13.38608
      2.53000     25.05804     12.31021     12.92924
      2.54000     25.55820     12.77097     12.95674
      2.55000     27.79304     13.91482     14.04727
      2.56000     29.05520     14.75276     14.44691
      2.57000     28.48612     14.91811     13.64036
      2.58000     28.75588     15.23339     13.57239
      2.59000     28.74295     14.97593     13.88967
      2.60000     26.12355     13.35360     12.95569
      2.61000     23.67043     12.16852     11.67570
      2.62000     22.76989     11.87507     11.03263
      2.63000     23.27423     12.17109     11.20642
      2.64000     27.20051     14.23856     13.05304
      2.65000     30.94810     16.21328     14.82292
      2.66000     30.80805     15.78845     15.10923
      2.67000     30.11779     14.94939     15.23692
      2.68000     33.80231     16.66140     17.17820
      2.69000     35.69593     17.29536     18.42803
      2.70000     30.26798     14.35729     15.92710
      2.71000     24.16690     11.48095     12.69025
      2.72000     25.11624     12.16505     12.95190
      2.73000     29.55371     14.67963     14.87428
      2.74000     30.48436     15.12511     15.35928
      2.75000     29.21036     14.13939     15.07098
      2.76000     30.46877     14.74100     15.72777
      2.77000     31.41175     15.37331     16.03844
      2.78000     29.78155     14.55449     15.22706
      2.79000     28.81655     14.00397     14.81258
      2.80000     30.09611     14.76861     15.32750
      2.81000     32.02323     15.97735     16.04588
      2.82000     32.18799     16.21630     15.97169
      2.83000     31.03769     15.63060     15.40708
      2.84000     30.35395     15.21814     15.13581
      2.85000     30.87135     15.52529     15.34606
      2.86000     30.17646     15.26867     14.90779
      2.87000     28.87804     14.66772     14.21031
      2.88000     28.85549     14.70756     14.14793
      2.89000     28.86685     14.62243     14.24441
      2.90000     28.72779     14.35352     14.37427
      2.91000     28.71779     14.24404     14.47375
      2.92000     28.52487     14.09774     14.42712
      2.93000     29.22446     14.47780     14.74666
      2.94000     28.70934     14.33160     14.37774
      2.95000     25.77609     12.95245     12.82364
      2.96000     23.48302     11.87220     11.61082
      2.97000     25.41106     12.85111     12.55995
      2.98000     28.90628     14.45149     14.45479
      2.99000     29.94152     14.78426     15.15726
      3.00000     30.19507     14.78376     15.41131
      3.01000     30.75545     14.90679     15.84873
      3.02000     30.68832     14.80245     15.88704
      3.03000     31.02149     15.13718     15.89120
      3.04000     32.08383     15.85188     16.24703
      3.05000     31.10970     15.21565     15.90791
      3.06000     29.64368     14.21889     15.43758
      3.07000     29.40712     14.11944     15.30425
      3.08000     29.38078     14.13981     15.25144
      3.09000     28.09503     13.63212     14.46717
      3.10000     28.45919     14.03834     14.43909
      3.11000     33.75109     16.75363     17.07051
      3.12000     36.23390     18.11097     18.26559
      3.13000     35.01520     17.68410     17.58193
      3.14000     33.91009     17.67705     16.78584
      3.15000     32.16084     17.45211     15.64223
      3.16000     30.96643     17.11529     15.07070
      3.17000     33.06699     18.04077     16.42817
      3.18000     35.94810     19.21205     18.06924
      3.19000     36.62721     19.65762     18.28497
      3.20000     34.65860     19.00879     17.15470
      3.21000     30.95529     17.52775     15.15412
      3.22000     27.44292     16.51172     13.03460
      3.23000     25.19584     15.54837     11.71479
      3.24000     25.10341     14.43194     12.21295
      3.25000     24.96491     13.19428     12.90896
      3.26000     25.20493     12.62560     13.40461
      3.27000     26.56749     13.14489     14.07526
      3.28000     26.99212     13.07795     14.43859
      3.29000     28.54185     13.08460     15.94201
      3.30000     30.95784     13.84825     17.75112
      3.31000     31.24347     14.15338     17.73983
      3.32000     30.16941     13.68195     16.95949
      3.33000     29.50976     13.40195     16.57814
      3.34000     29.00245     13.46575     16.17075
      3.35000     28.52460     13.41519     15.73321
      3.36000     27.70088     12.97827     15.30210
      3.37000     26.12262     11.81761     14.83644
      3.38000     25.37832     11.08911     14.73411
      3.39000     25.83880     11.26080     14.88240
      3.40000     25.73230     11.39981     14.48287
      3.41000     25.69793     11.75908     14.04364
      3.42000     27.11254     12.53950     14.75372
      3.43000     27.59429     12.60969     15.22434
      3.44000     25.83953     11.69305     14.34451
      3.45000     23.79227     10.77212     13.11503
      3.46000     22.82449     10.37191     12.53728
      3.47000     22.29467     10.17268     12.27087
      3.48000     22.64659     10.38902     12.45788
      3.49000     22.76468     10.33792     12.77924
      3.50000     22.22200     10.09804     12.61865
      3.51000     20.73587      9.60741     11.48481
      3.52000     19.76393      9.34100     10.53828
      3.53000     21.27070     10.36091     10.93625
      3.54000     23.36499     11.77144     11.66065
      3.55000     23.77509     12.25400     11.72624
      3.56000     23.65163     12.22240     11.78909
      3.57000     25.13327     12.68095     12.79456
      3.58000     26.17030     12.68869     13.71883
      3.59000     26.44829     12.30554     14.40762
      3.60000     27.10658     12.35117     14.98116
      3.61000     26.59763     12.20443     14.48514
      3.62000     25.81326     11.91608     13.96474
      3.63000     25.13307     11.85236     13.40287
      3.64000     24.72142     11.86513     12.97787
      3.65000     25.25798     11.96613     13.43089
      3.66000     24.60157     11.27417     13.57769
      3.67000     24.59581     10.70466     14.35121
      3.68000     27.72820     11.51763     16.78311
      3.69000     29.71194     12.23134     17.82571
      3.70000     29.97581     12.77956     17.30444
      3.71000     28.57642     12.67962     15.94624
      3.72000     25.15391     11.40438     13.82978
      3.73000     22.62679     10.26565     12.51371
      3.74000     20.90314      9.21581     11.89079
      3.75000     20.42266      8.94742     11.67449
      3.76000     21.38381      9.53504     11.99432
      3.77000     22.07899      9.68460     12.49010
      3.78000     22.24686      9.39055     12.93327
      3.79000     20.79932      8.61257     12.26717
      3.80000     19.52073      8.18840     11.40443
      3.81000     20.82802      8.87942     11.98509
      3.82000     22.39977      9.44506     12.97172
      3.83000     21.98030      9.17828     12.81601
      3.84000     19.63790      8.33205     11.31241
      3.85000     17.52079      7.69272      9.82924
      3.86000     17.54161      7.94129      9.60040
      3.87000     17.75924      8.04399      9.71525
      3.88000     17.72132      7.83154      9.88981
      3.89000     18.35874      7.95853     10.40089
      3.90000     18.38215      7.98461     10.40257
      3.91000     18.31410      7.86960     10.45805
      3.92000     17.89814      7.55870     10.35290
      3.93000     17.24727      7.33315      9.91904
      3.94000     17.30394      7.53305      9.77155
      3.95000     17.61742      7.79234      9.82511
      3.96000     17.38659      7.72855      9.65805
      3.97000     17.43760      7.72834      9.70926
      3.98000     18.64719      8.28738     10.35981
      3.99000     19.56404      8.64083     10.92321
      4.00000     18.71890      8.12424     10.59466
      4.01000     17.54417      7.53704     10.00713
      4.02000     18.23447      7.82160     10.41286
      4.03000     18.35707      7.87129     10.48578
      4.04000     17.64458      7.57109     10.07349
      4.05000     17.57656      7.51523     10.06133
      4.06000     17.66848      7.50912     10.15936
      4.07000     17.11680      7.28132      9.83548
      4.08000     16.52933      7.07762      9.45171
      4.09000     17.47936      7.57020      9.90915
      4.10000     18.96215      8.30657     10.65558
      4.11000     19.67028      8.66059     11.00970
      4.12000     20.08362      8.76064     11.32298
      4.13000     20.48851      8.73407     11.75444
